sex,id,is_recid,rand
Female,106,1,0.337149142
Male,37,1,0.868845675
Female,10,1,0.222192465
Male,67,1,0.978279501
Female,61,0,0.455521377
Female,36,1,0.139352684
Female,34,1,0.598289531
Male,118,1,0.120374307
Female,63,0,0.767131634
Female,69,1,0.123502971
Male,35,1,0.806757684
Male,22,0,0.18371423
Male,90,1,0.273787954
Female,66,0,0.757473855
Male,8,0,0.177385139
Male,27,1,0.662997575
Male,20,0,0.237859108
Female,96,0,0.45344519
Male,114,1,0.586260437
Female,61,0,0.281694904
Male,116,0,0.831351702
Female,30,1,0.831324556
Female,82,0,0.407116306
Male,74,1,0.746761098
Male,26,1,0.383527211
Male,37,1,0.287753133
Male,22,0,0.159718362
Male,117,0,0.11286973
Female,91,0,0.749137437
Male,110,1,0.006832643
Female,80,0,0.407065623
Female,44,1,0.655719801
Male,40,1,0.685269513
Male,67,1,0.250525844
Female,86,1,0.803736613
Female,100,0,0.931382893
Female,104,1,0.559942386
Female,88,0,0.24260055
Male,58,0,0.380958522
Male,103,0,0.056470743
Female,72,0,0.752137347
Male,20,0,0.294312286
Male,28,1,0.634749251
Male,120,1,0.226174164
Male,21,1,0.411212485
Male,37,1,0.486698414
Female,34,1,0.478740255
Female,51,0,0.822855435
Female,3,0,0.624823047
Female,14,0,0.790774967
Female,80,0,0.358635735
Male,7,1,0.776535354
Male,35,1,0.504573369
Male,42,1,0.164386651
Female,72,0,0.692195945
Female,91,0,0.381991279
Male,2,1,0.120011077
Female,88,0,0.811823417
Female,100,0,0.702417572
Male,73,0,0.094433784
Female,63,0,0.340829057
Male,21,1,0.463162037
Male,65,0,0.275261818
Female,29,0,0.6102622
Female,5,1,0.033425156
Female,49,1,0.643531112
Male,18,0,0.803855223
Male,90,1,0.810682918
Male,68,1,0.772303698
Male,120,1,0.542650321
Female,119,1,0.933017027
Male,55,0,0.128710118
Male,18,0,0.039570633
Male,24,0,0.869193381
Male,68,1,0.395594978
Male,58,0,0.814225986
Female,106,1,0.2214063
Male,74,1,0.229493862
Female,88,0,0.452769644
Male,113,0,0.158089174
Female,36,1,0.532209224
Male,92,0,0.71866515
Female,97,1,0.276069313
Female,109,1,0.728691225
Female,119,1,0.943117507
Female,111,0,0.848894496
Female,44,1,0.890390259
Female,34,1,0.853294709
Female,66,0,0.761843124
Male,83,0,0.761470764
Male,28,1,0.394685249
Male,65,0,0.049563239
Male,52,1,0.829478337
Female,98,1,0.051721966
Female,51,0,0.186654711
Male,112,0,0.924215988
Female,98,1,0.864743392
Female,36,1,0.594283276
Male,117,0,0.607182019
Female,30,1,0.502100607
Female,10,1,0.304358939
Female,64,1,0.162187903
Male,27,1,0.440106968
Female,45,0,0.833377337
Male,90,1,0.39815556
Female,51,0,0.660017452
Male,25,0,0.238489717
Male,12,1,0.718898907
Male,17,0,0.464578158
Male,22,0,0.122780445
Male,7,1,0.702788456
Female,33,1,0.177423496
Female,59,1,0.685683823
Female,72,0,0.556938503
Female,49,1,0.255447328
Female,115,1,0.338955774
Female,34,1,0.704970851
Male,52,1,0.891521274
Male,35,1,0.595942484
Female,119,1,0.220528473
Male,27,1,0.469601026
Female,89,0,0.449425408
Male,19,0,0.896605291
Male,67,1,0.062097392
Male,74,1,0.248508566
Male,42,1,0.569476573
Female,104,1,0.775243141
Female,111,0,0.791731658
Female,119,1,0.946431713
Female,91,0,0.51116654
Female,108,1,0.044348864
Female,61,0,0.119300416
Male,103,0,0.032770551
Male,12,1,0.414479039
Male,50,0,0.980963831
Female,85,1,0.167420443
Male,73,0,0.248455077
Female,30,1,0.087025477
Female,82,0,0.939423898
Female,9,1,0.499025453
Male,42,1,0.14211868
Male,120,1,0.769083886
Male,40,1,0.148080795
Female,85,1,0.827578588
Female,14,0,0.386821329
Male,37,1,0.413894717
Female,46,0,0.358443165
Female,91,0,0.116501765
Female,33,1,0.046489635
Male,112,0,0.727410821
Male,4,1,0.190168801
Male,67,1,0.73310978
Female,72,0,0.889898737
Female,23,0,0.610573396
Female,33,1,0.786171218
Female,44,1,0.231716627
Female,3,0,0.210395653
Female,39,0,0.301362693
Male,107,0,0.473240682
Male,67,1,0.303357188
Female,23,0,0.643330413
Female,16,0,0.944612876
Male,71,0,0.355375756
Female,97,1,0.418882236
Female,9,1,0.972905899
Male,26,1,0.301568036
Female,11,1,0.53750086
Female,30,1,0.537467411
Male,52,1,0.347675215
Female,119,1,0.641793643
Male,65,0,0.323995294
Female,96,0,0.102103012
Male,57,1,0.893504327
Male,120,1,0.124244749
Female,29,0,0.997690354
Male,112,0,0.642181097
Male,78,0,0.102073338
Female,106,1,0.157395873
Male,77,1,0.173055479
Male,42,1,0.228959214
Female,33,1,0.095301381
Male,94,0,0.49819845
Female,115,1,0.518666039
Male,92,0,0.045055981
Male,52,1,0.777077502
Male,107,0,0.666710492
Male,92,0,0.88665499
Male,90,1,0.147022999
Female,53,1,0.121647758
Male,52,1,0.149395606
Male,55,0,0.589058458
Male,62,1,0.170604947
Male,37,1,0.720490164
Male,58,0,0.214542693
Male,6,1,0.236525867
Male,120,1,0.552969976
Female,39,0,0.160841352
Male,114,1,0.954924937
Female,104,1,0.994763815
Male,48,1,0.681137487
Female,16,0,0.885157542
Male,28,1,0.083142085
Female,10,1,0.142927253
Female,59,1,0.971784646
Female,104,1,0.625753478
Female,111,0,0.749066424
Male,73,0,0.214848539
Female,36,1,0.133999196
Male,32,0,0.965739085
Female,43,1,0.867683012
Female,9,1,0.455713587
Male,22,0,0.526500699
Male,28,1,0.038394976
Male,112,0,0.229819194
Female,5,1,0.853627406
Male,57,1,0.572508283
Female,46,0,0.920810848
Male,62,1,0.715367386
Male,92,0,0.622625573
Female,66,0,0.631680535
Male,65,0,0.491897603
Female,13,0,0.361740666
Female,75,0,0.810397122
Female,91,0,0.495115675
Male,4,1,0.074048454
Female,75,0,0.607393843
Female,61,0,0.805382583
Male,107,0,0.281701006
Male,68,1,0.690383525
Female,88,0,0.037695525
Female,61,0,0.075534048
Female,36,1,0.315544466
Male,15,1,0.877225078
Male,73,0,0.956437401
Male,60,1,0.443667763
Female,87,1,0.50746644
Female,86,1,0.752503859
Male,19,0,0.808296973
Female,61,0,0.607477243
Male,112,0,0.269094975
Male,27,1,0.342934404
Male,35,1,0.195316615
Male,110,1,0.078301231
Female,36,1,0.056538076
Female,119,1,0.07482373
Male,7,1,0.690282502
Male,17,0,0.642345199
Male,62,1,0.121323334
Female,34,1,0.888633877
Male,76,1,0.52621126
Male,32,0,0.411782045
Male,90,1,0.994499406
Female,109,1,0.33798621
Male,90,1,0.438307767
Male,117,0,0.173407659
Male,32,0,0.376824725
Female,9,1,0.97588547
Female,69,1,0.156600007
Male,6,1,0.982183108
Female,30,1,0.978657616
Female,51,0,0.263544807
Female,41,0,0.257629702
Female,75,0,0.911493576
Male,116,0,0.703714133
Male,19,0,0.967020319
Female,99,0,0.451131397
Male,2,1,0.459486464
Male,8,0,0.580820566
Female,30,1,0.718881567
Female,49,1,0.212932745
Female,100,0,0.279005596
Male,22,0,0.943869803
Female,96,0,0.572094378
Female,51,0,0.767486252
Female,16,0,0.811793798
Female,5,1,0.225607565
Female,85,1,0.819024374
Male,50,0,0.536736934
Male,103,0,0.59573203
Male,2,1,0.401958357
Female,36,1,0.300016474
Female,13,0,0.322154837
Female,23,0,0.227564136
Male,19,0,0.0988832
Female,9,1,0.755099575
Male,24,0,0.387337565
Female,5,1,0.666631321
Male,52,1,0.861442908
Female,63,0,0.766244992
Female,54,1,0.885197182
Female,101,0,0.683898386
Male,37,1,0.528883461
Female,44,1,0.583982721
Female,89,0,0.727044164
Female,43,1,0.532993046
Male,103,0,0.300721898
Female,95,1,0.31718486
Female,14,0,0.020363506
Female,10,1,0.584120375
Female,66,0,0.646487618
Male,103,0,0.303767577
Female,72,0,0.677656237
Female,91,0,0.50607512
Female,36,1,0.984059917
Female,85,1,0.321124516
Female,45,0,0.86697798
Male,105,0,0.968442325
Female,63,0,0.6361529
Male,76,1,0.055626544
Female,89,0,0.432791537
Female,81,1,0.32528541
Male,50,0,0.16670347
Female,108,1,0.101630318
Male,32,0,0.807417597
Male,67,1,0.430292963
Male,55,0,0.391643155
Female,82,0,0.305712661
Female,100,0,0.574214924
Male,35,1,0.036476078
Female,36,1,0.93827714
Female,30,1,0.810481362
Female,45,0,0.235196163
Female,108,1,0.873011336
Female,64,1,0.191834843
Male,70,0,0.03182145
Male,55,0,0.620219997
Male,52,1,0.413897661
Male,19,0,0.328838059
Male,20,0,0.406709998
Male,73,0,0.067025145
Male,55,0,0.290422753
Female,108,1,0.333468458
Female,66,0,0.220227699
Female,54,1,0.977569965
Male,84,1,0.93984694
Female,87,1,0.867504683
Male,52,1,0.036421134
Male,19,0,0.992734634
Female,80,0,0.7104453
Female,85,1,0.314144712
Female,80,0,0.572353028
Male,20,0,0.597360946
Male,113,0,0.782654491
Male,12,1,0.539820232
Female,44,1,0.041732757
Female,75,0,0.583906077
Male,67,1,0.322419254
Male,22,0,0.183848875
Female,13,0,0.403342705
Female,75,0,0.682682871
Male,84,1,0.274318292
Female,39,0,0.68546852
Female,101,0,0.697319477
Female,61,0,0.301051682
Male,112,0,0.172805468
Male,48,1,0.54266964
Male,19,0,0.952325427
Male,116,0,0.726562261
Female,16,0,0.267590076
Female,106,1,0.300407747
Male,57,1,0.040794016
Female,104,1,0.90278535
Female,39,0,0.817101597
Female,30,1,0.929361403
Female,14,0,0.991791128
Female,44,1,0.321284222
Female,99,0,0.316719003
Male,114,1,0.115047132
Male,118,1,0.39368669
Male,116,0,0.377813297
Male,20,0,0.726671755
Male,71,0,0.928319895
Male,57,1,0.194282129
Female,75,0,0.448131123
Male,35,1,0.571904144
Male,112,0,0.122949703
Male,12,1,0.318111626
Female,102,1,0.352283998
Male,8,0,0.962184092
Male,18,0,0.053275464
Female,108,1,0.261754253
Male,12,1,0.004473728
Male,18,0,0.329555797
Female,51,0,0.471775512
Male,40,1,0.000654581
Male,20,0,0.856805268
Female,13,0,0.802679134
Male,116,0,0.252652784
Female,93,0,0.559094256
Female,99,0,0.779900365
Female,10,1,0.831876725
Male,32,0,0.638379353
Male,90,1,0.566422794
Male,17,0,0.527694929
Male,83,0,0.452708656
Female,31,0,0.916566726
Male,84,1,0.150469906
Female,108,1,0.957237327
Female,41,0,0.31583065
Male,26,1,0.395263533
Female,38,0,0.678261913
Female,13,0,0.29489172
Female,102,1,0.22620441
Female,104,1,0.12977056
Female,11,1,0.818753088
Male,37,1,0.362202297
Male,103,0,0.055143232
Male,21,1,0.919483725
Male,7,1,0.890093621
Male,6,1,0.003910883
Female,106,1,0.601842012
Female,75,0,0.231105484
Male,110,1,0.330476181
Male,7,1,0.000829434
Female,88,0,0.344286188
Male,120,1,0.316069485
Male,18,0,0.2569008
Male,105,0,0.644431527
Female,10,1,0.951178302
Female,51,0,0.803039874
Female,29,0,0.151114705
Male,7,1,0.047122165
Male,105,0,0.496412939
Male,37,1,0.037004894
Male,47,0,0.581379801
Male,8,0,0.884591413
Female,80,0,0.473523622
Female,106,1,0.904513429
Male,37,1,0.62081663
Female,31,0,0.546508598
Male,116,0,0.012902761
Female,97,1,0.37730897
Male,105,0,0.933845638
Male,22,0,0.851398142
Male,83,0,0.576187665
Male,71,0,0.894327509
Female,75,0,0.227037719
Female,29,0,0.649994955
Male,19,0,0.399412796
Female,98,1,0.645561775
Female,49,1,0.41922322
Female,72,0,0.700514353
Male,48,1,0.812632546
Male,117,0,0.744686211
Male,26,1,0.67657254
Male,74,1,0.505066271
Male,112,0,0.28870696
Female,51,0,0.464242207
Female,102,1,0.999919479
Female,93,0,0.60715837
Male,90,1,0.075745195
Male,65,0,0.607539724
Female,9,1,0.944142701
Male,28,1,0.807507234
Female,86,1,0.580028713
Female,29,0,0.23738554
Male,52,1,0.839140443
Male,2,1,0.577782774
Male,68,1,0.774035436
Female,39,0,0.796593917
Female,3,0,0.614698432
Male,37,1,0.868847492
Male,76,1,0.304895801
Female,111,0,0.650141455
Female,23,0,0.33292135
Female,100,0,0.854764285
Male,116,0,0.388892
Male,76,1,0.254504143
Male,71,0,0.390598371
Male,77,1,0.130603095
Female,100,0,0.19530229
Male,103,0,0.800967902
Female,79,0,0.818641197
Male,26,1,0.877215819
Female,11,1,0.416543034
Male,77,1,0.172221009
Female,96,0,0.783069706
Male,57,1,0.798082895
Male,70,0,0.072358008
Male,19,0,0.222186709
Female,11,1,0.896913054
Male,4,1,0.373500449
Female,43,1,0.899604723
Male,83,0,0.412419185
Male,71,0,0.671399458
Male,112,0,0.967772552
Female,102,1,0.889975341
Male,62,1,0.966180326
Male,22,0,0.305790553
Female,49,1,0.676573719
Male,26,1,0.377143868
Female,45,0,0.174284274
Male,71,0,0.782404347
Male,48,1,0.274968916
Male,94,0,0.406910383
Female,80,0,0.222647048
Female,16,0,0.661106274
Male,58,0,0.132150322
Female,11,1,0.913893935
Female,91,0,0.714198513
Female,23,0,0.531078649
Female,80,0,0.761242021
Female,69,1,0.906641024
Female,33,1,0.963874218
Female,75,0,0.210246041
Female,34,1,0.464949906
Male,78,0,0.491494966
Female,14,0,0.186958398
Female,101,0,0.41679652
Male,78,0,0.106520575
Male,52,1,0.466888489
Female,30,1,0.981493158
Male,42,1,0.038555405
Female,100,0,0.89014967
Male,57,1,0.097991746
Female,31,0,0.087681133
Female,101,0,0.474547257
Female,44,1,0.055114754
Female,49,1,0.349838545
Female,86,1,0.964156594
Male,20,0,0.413901098
Female,34,1,0.287042814
Female,81,1,0.191363692
Female,13,0,0.553392595
Female,3,0,0.090948332
Female,61,0,0.476456306
Male,84,1,0.147560828
Female,3,0,0.381971163
Female,59,1,0.990183177
Male,12,1,0.733154996
Male,7,1,0.252747021
Male,110,1,0.677928896
Female,98,1,0.043965757
Male,70,0,0.026314313
Female,69,1,0.120732539
Female,61,0,0.522023289
Female,98,1,0.232956666
Female,100,0,0.439503416
Male,110,1,0.535534009
Male,118,1,0.614192449
Male,37,1,0.55282427
Female,11,1,0.852211289
Male,92,0,0.896925531
Male,7,1,0.689966991
Male,74,1,0.272004098
Female,69,1,0.101855377
Female,11,1,0.493333282
Male,116,0,0.140530636
Female,59,1,0.879876873
Male,32,0,0.619058719
Female,75,0,0.682731183
Female,81,1,0.72209956
Female,36,1,0.805019404
Male,58,0,0.930345095
Female,30,1,0.991904003
Female,81,1,0.907194985
Female,33,1,0.076888519
Female,119,1,0.138548619
Male,47,0,0.138398565
Female,89,0,0.928069964
Female,61,0,0.560919128
Female,39,0,0.899320821
Male,19,0,0.363223673
Female,89,0,0.167887499
Male,60,1,0.215756488
Female,79,0,0.121805711
Male,17,0,0.539368953
Male,20,0,0.143703819
Male,48,1,0.46564809
Male,84,1,0.67923524
Male,114,1,0.203791906
Male,68,1,0.247620816
Female,101,0,0.503826088
Male,114,1,0.484272869
Male,92,0,0.183389087
Male,62,1,0.775811108
Male,62,1,0.017956379
Female,63,0,0.775009749
Female,30,1,0.488288884
Male,56,0,0.611565138
Male,25,0,0.756447837
Female,64,1,0.810077926
Female,38,0,0.182201747
Male,20,0,0.576714483
Male,90,1,0.640627061
Female,75,0,0.86944531
Male,26,1,0.642536379
Male,114,1,0.166207029
Male,116,0,0.499038257
Female,66,0,0.052500199
Male,55,0,0.713451369
Female,63,0,0.158931876
Male,2,1,0.745938522
Male,28,1,0.909102617
Male,118,1,0.002547959
Male,17,0,0.083900291
Male,71,0,0.940310482
Female,54,1,0.509291783
Male,48,1,0.789660819
Male,114,1,0.744542567
Male,90,1,0.415286951
Female,82,0,0.87479975
Male,7,1,0.871364099
Female,81,1,0.826269628
Female,53,1,0.224568465
Male,83,0,0.20117508
Male,22,0,0.200349067
Male,42,1,0.766673352
Female,63,0,0.771711349
Male,22,0,0.901225278
Female,99,0,0.747123977
Male,103,0,0.534646314
Female,63,0,0.550879322
Male,83,0,0.174435249
Female,119,1,0.740306616
Female,104,1,0.526779528
Male,18,0,0.234856081
Male,8,0,0.080896535
Male,118,1,0.167909044
Male,21,1,0.823556382
Male,24,0,0.477341746
Male,19,0,0.673288408
Female,41,0,0.254634511
Male,118,1,0.624470732
Male,28,1,0.423547055
Male,114,1,0.11016477
Male,1,0,0.433035593
Male,47,0,0.068994119
Female,49,1,0.071923792
Male,25,0,0.77799464
Male,32,0,0.730208647
Male,92,0,0.608307593
Male,117,0,0.627742176
Male,6,1,0.993108521
Female,13,0,0.674835659
Female,66,0,0.836416239
Female,91,0,0.034008888
Female,85,1,0.95180376
Male,74,1,0.902204507
Female,31,0,0.472180455
Male,84,1,0.168034225
Male,77,1,0.921915696
Male,70,0,0.837135662
Female,81,1,0.605493607
Female,79,0,0.216514209
Female,36,1,0.131087525
Male,83,0,0.499832456
Female,14,0,0.308523834
Female,59,1,0.779119155
Female,16,0,0.889093774
Female,111,0,0.35522055
Female,66,0,0.623027981
Female,80,0,0.59074289
Female,119,1,0.480323531
Male,67,1,0.981888567
Female,41,0,0.349605223
Female,119,1,0.252785134
Male,67,1,0.226123933
Male,8,0,0.369318021
Male,110,1,0.713309958
Female,86,1,0.072810834
Male,120,1,0.351306262
Female,14,0,0.619626964
Female,46,0,0.049707024
Male,84,1,0.078870581
Male,83,0,0.779988946
Male,40,1,0.477168314
Female,101,0,0.935026993
Male,8,0,0.517219213
Female,31,0,0.753501263
Female,99,0,0.965390726
Male,60,1,0.485792547
Male,68,1,0.351009008
Male,120,1,0.634653853
Female,108,1,0.109153621
Female,87,1,0.02842828
Male,70,0,0.581712752
Male,120,1,0.302982847
Male,57,1,0.587827674
Male,52,1,0.793716389
Female,46,0,0.969072331
Male,25,0,0.826045859
Male,116,0,0.6097761
Female,97,1,0.931116835
Male,19,0,0.870038284
Male,77,1,0.194544774
Male,42,1,0.651261375
Male,17,0,0.72539608
Female,108,1,0.198065438
Male,110,1,0.252858738
Female,34,1,0.994553498
Male,57,1,0.606702664
Female,16,0,0.402988656
Female,75,0,0.746552041
Female,13,0,0.239256802
Female,46,0,0.765519887
Male,19,0,0.701162116
Female,85,1,0.266387821
Female,104,1,0.927818534
Female,95,1,0.256751804
Male,94,0,0.209112323
Male,83,0,0.893626614
Male,58,0,0.329277693
Male,112,0,0.528610769
Female,64,1,0.102659752
Male,73,0,0.303266326
Male,90,1,0.947344308
Male,74,1,0.624434123
Female,31,0,0.774525831
Female,33,1,0.715189232
Female,14,0,0.870184247
Male,6,1,0.80478617
Male,18,0,0.070746603
Male,20,0,0.591241546
Male,42,1,0.598214398
Male,83,0,0.461680583
Male,77,1,0.918322466
Male,25,0,0.453582519
Female,97,1,0.075379866
Male,42,1,0.198458577
Female,109,1,0.226245168
Female,46,0,0.645926069
Female,80,0,0.091499799
Male,17,0,0.069758374
Female,31,0,0.989010649
Female,54,1,0.345080906
Male,114,1,0.776325697
Female,64,1,0.213028607
Female,106,1,0.460588852
Female,3,0,0.600000147
Male,60,1,0.657221988
Male,37,1,0.261364801
Male,2,1,0.017114051
Male,60,1,0.559433948
Female,108,1,0.746567815
Female,44,1,0.45164229
Male,4,1,0.898536441
Female,88,0,0.298176158
Male,110,1,0.382477091
Female,101,0,0.478452734
Female,3,0,0.574060959
Male,83,0,0.223769265
Male,110,1,0.681756265
Male,90,1,0.303187815
Female,59,1,0.61994817
Female,109,1,0.871889738
Male,114,1,0.910985417
Male,48,1,0.939538093
Male,24,0,0.319842095
Female,5,1,0.766617585
Male,67,1,0.880436902
Male,37,1,0.199961811
Male,4,1,0.612106078
Male,84,1,0.347510446
Male,17,0,0.458557195
Female,54,1,0.148459468
Female,106,1,0.392325045
Male,48,1,0.203117712
Female,43,1,0.602488726
Female,61,0,0.194892507
Female,88,0,0.816786405
Female,29,0,0.198973897
Male,105,0,0.421837374
Male,67,1,0.916658082
Female,119,1,0.111683843
Male,83,0,0.628655782
Male,52,1,0.120426026
Female,89,0,0.260375225
Male,68,1,0.830216407
Male,67,1,0.973534199
Male,70,0,0.72313975
Male,71,0,0.388831149
Male,6,1,0.525660897
Female,54,1,0.024405464
Male,118,1,0.532581281
Female,54,1,0.997773478
Female,9,1,0.792267576
Female,100,0,0.958685843
Female,61,0,0.78808631
Male,55,0,0.493465713
Male,32,0,0.253762502
Male,105,0,0.374251579
Male,25,0,0.783855293
Male,60,1,0.546556103
Male,58,0,0.90208156
Female,87,1,0.919115913
Male,116,0,0.700164002
Male,77,1,0.950519883
Male,62,1,0.97422639
Male,20,0,0.141791048
Female,13,0,0.418765592
Male,67,1,0.019418019
Female,98,1,0.060420488
Female,44,1,0.528882359
Female,75,0,0.186432468
Female,61,0,0.019343602
Male,40,1,0.698018783
Male,107,0,0.700915838
Female,30,1,0.934279428
Female,44,1,0.670222451
Female,99,0,0.581869283
Male,15,1,0.221033187
